ad,9d,4d,7,80,,  ,ed,48,cd,a5,e2,4,6c,79,1f,71
7c,1,0,0,80,,  ,56,ba,54,23,c9,54,65,de,70,39
81,0,0,0,80,,  ,c8,28,5d,0a,1,cf,c7,86,b1,1f
9,0,0,0,80,,  ,e9,46,b9,c7,50,8e,a7,1,e2,48
6,0,0,0,80,,  ,bf,7e,2a,a8,57,b4,31,60,4b,4b
ab,f6,6,0,80,,  ,ea,b6,c6,62,5a,4a,f7,8b,c2,2d
54,f6,3c,4,80,,  ,23,a5,2d,9f,9a,dc,b9,a1,f9,e4
fe,1,0,0,80,,  ,67,9b,67,26,ad,70,56,f6,0f,43
9b,1,0,0,80,,  ,f0,9d,70,df,6c,e7,d1,6a,f2,be
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
b8,0b,0,0,80,,  ,d4,7d,12,c5,62,d4,fa,0b,38,96
37,ee,87,50,80,,  ,66,a7,d4,1e,b5,96,9c,64,53,78
20,dc,7f,9a,86,,  ,ef,92,fd,43,7e,31,3b,a2,fd,55
5c,23,0,0,80,,  ,3f,e2,eb,5d,59,de,8c,44,52,70
98,98,f6,b2,9b,,  ,36,4c,74,d1,b9,86,3e,b3,c5,7
13,0b,0,0,80,,  ,4e,fe,ae,db,ef,d3,be,7d,88,d1
1b,0,0,0,80,,  ,69,dd,6,af,aa,fc,1e,7d,85,41
ca,c0,2,43,90,,  ,44,b1,7e,f9,ee,f9,10,f3,c0,b2
b8,eb,fb,92,99,,  ,ef,8,79,d5,16,55,6,4d,ec,51
c2,c9,8,0,80,,  ,ca,0a,96,39,21,f5,12,88,ae,72
81,1d,0,0,80,,  ,c2,5,37,a2,f3,91,c9,70,b6,4c
8c,f7,0f,1,80,,  ,96,4d,ed,60,ba,55,bf,ba,23,d0
d2,42,1e,0,80,,  ,2,e8,24,c1,81,c7,84,f2,cd,f0
9,1e,0,0,80,,  ,53,ac,12,bf,d6,3f,0c,4d,7a,58
7c,5,0,0,80,,  ,be,9c,2,17,3d,f8,cd,df,9d,a2
9a,35,b1,ef,80,,  ,e9,ab,ff,7d,10,87,93,d3,2a,19
f4,3,0,0,80,,  ,be,12,df,2a,86,55,ed,db,dc,fe
40,db,9f,16,80,,  ,b0,f4,81,18,f5,5a,e4,24,6c,b2
3f,73,de,1,80,,  ,5b,2b,83,0c,28,85,61,ce,23,89
d5,41,14,3,80,,  ,77,22,20,e9,e9,42,7,f9,fa,ed
35,4b,4a,0,80,,  ,a3,ca,cb,51,ef,6c,43,f9,e4,e7
0,2f,0,0,80,,  ,ca,df,5d,ad,1c,2d,0b,c8,a6,9
66,35,c0,db,81,,  ,78,9a,47,ab,d6,ec,a0,40,8,b8
21,c5,b4,6b,83,,  ,67,92,49,61,4d,16,e1,d5,69,86
44,23,3,0,80,,  ,47,54,f1,83,94,6a,6,b8,89,ca
59,0,0,0,80,,  ,ac,75,25,3b,a6,9,e2,5d,92,ea
6f,65,2c,23,80,,  ,1f,6c,22,7d,bc,37,fe,98,7d,5e
29,0,0,0,80,,  ,ab,2e,e1,c6,9a,18,de,13,0b,9c
d3,56,86,13,80,,  ,bd,8e,eb,69,e1,3a,55,3d,17,24
94,67,23,1e,80,,  ,39,24,62,c8,7,35,50,63,70,44
b1,7,0,0,80,,  ,85,b0,bf,24,c4,be,6f,9c,70,76
4,0,0,0,80,,  ,9d,7a,19,bc,5d,c2,c2,a2,99,2b
36,d3,5e,ee,a7,,  ,c8,33,7e,57,a2,8b,ae,58,fd,d0
77,7e,5,0,80,,  ,aa,38,7,fd,21,2c,d0,82,3e,5c
5,0,0,0,80,,  ,38,8d,a1,61,3e,42,e1,b1,b8,8f
21,0d,0,0,80,,  ,fc,d5,14,52,7f,74,84,33,eb,56
32,3d,f4,0b,80,,  ,76,e2,86,19,46,85,20,6,90,4
ef,0,0,0,80,,  ,65,8f,af,f2,18,98,59,d9,0f,38
1f,0,0,0,80,,  ,25,f2,5c,1b,76,90,8c,a1,95,32
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
8c,56,c4,62,be,,  ,86,79,be,ed,82,8,30,db,ef,a4
cf,5,0,0,80,,  ,5,9,d9,a7,ef,fe,5b,5e,9b,28
ce,4a,29,0,80,,  ,a2,2e,10,93,49,5c,73,27,a7,aa
87,72,2,0,80,,  ,36,cb,25,79,32,4a,41,59,46,0d
b5,9e,60,c7,80,,  ,97,fa,81,be,c8,7f,5c,3e,1d,1b
43,c4,b9,91,ab,,  ,e8,34,e3,0d,cd,1c,58,d2,8f,b1
a5,78,0,0,80,,  ,73,6d,bd,e3,11,6d,73,c2,18,f2
38,df,b3,74,80,,  ,2f,ca,de,62,26,56,a8,62,38,27
65,6f,bb,3d,80,,  ,11,90,26,59,f9,54,6,42,32,6d
1c,5b,0,0,80,,  ,de,62,63,6c,f5,34,8,24,66,26
74,e8,5c,0,80,,  ,74,ad,6a,43,84,9d,e2,a1,ea,5e
9d,0,0,0,80,,  ,52,f3,ae,d7,0f,5f,4f,e5,41,79
7,0,0,0,80,,  ,29,bc,ac,57,77,8a,5c,fb,0e,7e
0b,3a,cc,0c,80,,  ,dc,4e,42,b6,39,b0,5e,77,9e,b4
32,b0,1,34,80,,  ,c9,e1,1d,e6,a1,0,fc,b7,2e,a5
6,0,0,0,80,,  ,bf,7e,2a,a8,57,b4,31,60,4b,4b
87,0,0,0,80,,  ,f9,5d,65,5d,74,c4,75,4,fa,b3
98,0e,41,89,80,,  ,67,3c,aa,ef,60,99,e0,27,f9,6e
34,0,0,0,80,,  ,be,6f,12,84,b4,f1,96,88,3e,d0
b3,2a,f5,10,80,,  ,74,21,2e,1d,c6,31,b3,fd,39,63
e5,8c,19,8f,81,,  ,11,fe,3c,f3,19,44,ad,a0,8a,63
5a,0,0,0,80,,  ,88,46,cc,14,dd,68,c8,17,33,98
75,12,8f,2,80,,  ,6,4a,75,69,f4,e2,bf,0b,c6,8d
81,58,86,e6,80,,  ,4d,62,54,32,30,51,22,b1,13,fe
4,0,0,0,80,,  ,9d,7a,19,bc,5d,c2,c2,a2,99,2b
78,79,b2,e2,82,,  ,ac,a4,89,4e,c7,d0,70,1c,9d,52
e8,bd,1,1,80,,  ,5a,7f,bc,3f,f3,22,ce,52,bc,6f
ae,7c,59,0,80,,  ,72,b6,b6,13,bc,61,41,d7,b5,b6
75,0,0,0,80,,  ,38,c7,28,f7,8,79,2,72,cf,88
26,fc,3,0,80,,  ,f4,91,ff,91,10,c3,54,56,26,35
3a,7f,0e,0,80,,  ,47,4b,0e,af,3f,4a,18,17,0e,5b
33,41,69,44,89,,  ,1f,73,51,84,33,6e,ae,73,48,2
fc,44,0a,dd,83,,  ,af,32,d0,f3,ba,e3,cc,28,60,0b
e1,63,6,0,80,,  ,98,5d,5f,75,2f,f2,d3,7b,e0,b4
4b,2,0,0,80,,  ,d6,47,84,6a,27,1a,fb,e5,d9,8d
56,0b,0,0,80,,  ,4b,5f,3a,9f,0a,30,ff,e8,61,53
69,d5,1e,0,80,,  ,80,e3,1d,54,75,2a,0b,8d,51,7d
51,47,15,0,80,,  ,ed,e1,93,23,e3,34,22,85,f3,de
39,12,b4,39,88,,  ,7e,e9,c7,53,16,6d,ed,9e,8,84
c3,ec,6c,1,80,,  ,5e,72,d7,37,b8,9b,97,a9,30,e5
40,7,0,0,80,,  ,d7,43,3e,55,a6,99,27,6e,1b,8e
8,5b,3,0,80,,  ,51,ba,dd,4a,1a,f0,58,92,b2,ce
e3,a3,10,7f,80,,  ,8d,fe,33,c5,2c,46,85,b8,83,bf
3f,6d,0,0,80,,  ,93,28,3e,f9,d8,2,1c,97,1d,b0
0e,53,71,0,80,,  ,80,78,27,da,3e,ea,c7,cf,0d,58
0c,a7,57,28,80,,  ,2b,ad,be,e2,f0,ab,ea,a4,ff,2c
65,0,0,0,80,,  ,18,67,1,62,2d,3f,19,40,10,70
af,79,0,0,80,,  ,9a,ec,4c,57,c6,4c,fa,47,c7,51
d2,bc,40,0,80,,  ,a0,92,33,82,e8,a0,6a,14,64,b5
7e,e1,33,5e,80,,  ,7e,3d,d6,ed,49,6f,b1,0e,1a,0f
d2,37,0f,0,80,,  ,8,d9,af,dc,58,7a,9e,7f,c8,b8
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
9f,0c,0,0,80,,  ,10,5b,72,0d,66,97,4c,b7,5,b8
83,57,0,0,80,,  ,b0,86,ce,82,22,21,86,c2,95,85
83,3e,0,0,80,,  ,8b,39,5a,35,ec,f1,38,94,68,de
10,51,0,0,80,,  ,73,81,60,9e,15,23,2,81,24,a8
66,15,0,0,80,,  ,27,46,a1,5f,76,44,3,53,97,fb
e8,de,4f,0,80,,  ,20,9c,67,7b,d9,5,e7,af,f6,6b
5,0,0,0,80,,  ,38,8d,a1,61,3e,42,e1,b1,b8,8f
b1,0d,0,0,80,,  ,41,a6,ec,c8,2f,7c,a4,c2,83,89
f9,19,0,0,80,,  ,4e,82,59,2b,7,78,6f,9f,0c,b0
3b,7,0,0,80,,  ,ae,33,fa,aa,f5,d8,b8,ca,4c,af
6f,3,0,0,80,,  ,85,92,31,b1,6b,5,71,10,ad,e5
44,5e,1,0,80,,  ,8f,dc,ae,2f,5c,e6,8,1b,b7,c0
58,3,0,0,80,,  ,20,d3,32,7,f7,a7,55,74,c4,f3
3e,0,0,0,80,,  ,23,2b,96,d3,4,40,d9,28,2,d4
64,a7,0b,0,80,,  ,0d,75,42,2d,f0,c2,cb,43,9c,79
23,23,ad,3,80,,  ,7a,2,86,22,6,69,20,10,7a,d2
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
8c,bd,14,0,80,,  ,96,84,65,cd,53,31,45,41,33,b9
7b,a4,7b,35,80,,  ,0c,eb,39,c4,45,d8,ee,65,9,0f
8b,26,0,0,80,,  ,91,b1,8a,12,cb,ad,3a,25,25,73
a9,bb,cb,0,80,,  ,19,b3,c4,36,c7,45,8f,74,2f,e5
14,1e,0,0,80,,  ,b9,a2,85,0e,29,8f,77,a5,52,18
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
af,54,59,ff,90,,  ,b2,c2,2f,fb,0,0d,0f,fc,24,82
44,3a,0,0,80,,  ,d0,e9,e4,90,f8,91,92,2a,16,65
24,0,0,0,80,,  ,af,e3,4a,7d,85,20,f9,ae,9c,db
35,0,0,0,80,,  ,38,e7,c2,bd,d1,51,f0,8b,89,6d
e8,66,80,0,80,,  ,95,bf,3a,fc,82,fc,33,71,25,41
2f,ee,fd,3a,aa,,  ,75,b2,e0,ab,92,3a,71,9b,77,7
40,7d,61,1a,80,,  ,60,8b,9d,71,12,1b,f8,29,bd,ab
62,5,0,0,80,,  ,33,0e,97,d8,c2,37,58,80,87,ea
5,0,0,0,80,,  ,38,8d,a1,61,3e,42,e1,b1,b8,8f
d1,a6,14,6c,80,,  ,b6,9c,b6,3,1c,d9,2e,4f,7f,2a
df,0e,30,1,80,,  ,0f,3c,a9,25,fb,15,1f,e2,b5,b8
11,1,0,0,80,,  ,cf,92,d1,8c,59,b0,41,eb,4e,12
1b,5,0,0,80,,  ,ab,7a,18,52,7f,bd,80,33,98,14
34,50,33,cb,81,,  ,b1,d5,99,b9,c4,ad,2f,9e,1a,dd
24,23,52,2f,8d,,  ,ca,45,1,e4,1f,e0,75,1b,bc,18
35,e9,b3,f0,81,,  ,28,82,22,36,12,c8,2d,9d,a2,7d
26,1,0,0,80,,  ,e6,0,a0,f2,52,78,93,d4,6b,5f
ea,d0,1,0,80,,  ,3c,76,49,2a,86,2e,46,7f,1b,50
80,2a,5b,0,80,,  ,3f,ce,5a,84,12,5a,fa,38,bf,1a
e4,aa,2,3,80,,  ,29,d3,0b,d9,22,1b,90,df,22,af
6,0,0,0,80,,  ,bf,7e,2a,a8,57,b4,31,60,4b,4b
94,8f,4e,17,80,,  ,9,9a,ed,6a,25,5c,31,af,2c,5f
fa,10,60,2,80,,  ,94,a1,42,d0,c6,f0,ce,15,ea,ef
15,59,25,36,82,,  ,25,98,5c,1b,8e,48,3,45,f6,e4
bf,25,49,3b,bf,,  ,27,28,26,54,c2,cc,6d,2,49,dd
96,aa,7b,32,80,,  ,ac,d1,6b,24,f7,ab,0f,f2,bc,7b
da,e6,ff,34,80,,  ,f9,47,0b,49,c5,39,9b,95,14,35
ee,80,2d,20,90,,  ,c1,29,a3,5a,be,ec,17,b2,f6,22
5b,a5,49,fc,8e,,  ,50,55,87,38,f4,d0,0f,eb,bd,76
61,5e,d1,1,80,,  ,26,d3,c4,fa,77,49,9d,ae,70,a1
f0,0,0,0,80,,  ,44,e4,4c,d0,b4,83,0c,3d,b3,60
ac,12,0,0,80,,  ,18,ac,b8,77,49,43,f9,5e,24,82
55,fb,71,0,80,,  ,65,c3,84,e1,22,f6,26,d6,af,49
f7,0b,4,0,80,,  ,36,1e,d0,23,47,76,d0,5f,f9,9
b6,17,4b,0,80,,  ,f2,dd,cc,62,de,78,10,e5,39,25
d9,a1,95,1,80,,  ,98,be,ba,c4,b0,3,98,93,6d,b2
e7,0f,0,0,80,,  ,9a,8a,cb,8a,5f,44,3c,a3,bd,6d
75,85,82,6,80,,  ,73,9a,ae,74,42,90,17,1a,cc,aa
97,9b,0,0,80,,  ,1,0f,6d,3b,77,45,d7,9f,56,bb
81,67,61,0c,80,,  ,15,fe,9f,7d,9f,3f,17,72,1c,e4
b5,c8,0d,2e,80,,  ,fb,f4,d0,c3,a9,2,88,39,0b,ce
a0,9a,ce,0c,80,,  ,d6,f3,14,c7,ac,9a,56,69,19,a9
90,3e,e0,f8,8f,,  ,a4,c9,3b,29,b8,a4,0,57,a0,2a
b9,6,0,0,80,,  ,7e,bb,fb,d8,c1,6e,2e,34,86,7c
b8,3,0,0,80,,  ,89,b5,c4,55,17,0d,a4,23,66,72
eb,3,0,0,80,,  ,5e,10,84,22,1c,5b,3f,2b,4f,bc
8d,8a,55,2b,80,,  ,12,24,7c,c5,52,1a,8b,26,75,c2
f7,6a,0,0,80,,  ,a4,38,69,83,96,cb,fa,fb,1f,ec
8f,88,4,0,80,,  ,fd,49,ec,b6,9,e1,4d,f7,48,86
7,56,8f,61,81,,  ,7f,ef,25,1a,39,34,e5,cd,a3,57
a8,bc,c5,2,80,,  ,19,56,8c,7c,e3,dc,1e,98,9,d9
ed,0,0,0,80,,  ,44,be,d0,5,71,ba,73,7,a5,8
cc,4,33,30,80,,  ,9f,88,51,b0,6,89,dc,86,23,86
a0,ad,ab,76,86,,  ,fc,6e,44,59,fc,5,f3,46,14,f9
4,0,0,0,80,,  ,9d,7a,19,bc,5d,c2,c2,a2,99,2b
be,7e,55,21,83,,  ,d1,d0,cc,7,89,88,ec,ed,5a,a8
bd,d3,11,0,80,,  ,64,4c,cf,74,30,64,df,67,f6,ba
98,3c,6,0,80,,  ,53,8a,10,89,5b,60,f3,88,f5,c0
d4,8,8f,e3,81,,  ,2c,c8,c4,98,ac,43,b7,23,3d,7d
fe,39,0,0,80,,  ,9c,4e,20,45,73,d7,7f,2e,72,98
28,f8,5b,1,80,,  ,ef,c8,cf,92,4a,35,58,0a,85,e7
2b,a0,29,0,80,,  ,9d,ae,74,1c,4b,76,af,60,90,5
75,bb,4,0,80,,  ,0f,6e,48,d4,eb,16,b7,96,5f,4
be,11,3b,2,80,,  ,ee,aa,aa,e4,de,1e,14,8b,a8,88
40,88,b8,2,80,,  ,ff,1b,80,d7,50,1d,52,85,19,2b
2a,20,9c,fd,8c,,  ,ed,b8,b7,30,1b,d2,c2,20,8b,ca
0a,0,0,0,80,,  ,f8,11,17,64,3f,dc,25,0f,bd,b7
64,0,0,0,80,,  ,af,83,ea,ae,4c,61,33,98,cb,97
0e,0,0,0,80,,  ,b1,6c,c5,48,e2,4a,10,bd,ef,b0
80,0a,8e,50,86,,  ,18,77,24,70,1a,5f,dd,de,b4,c5
20,0,0,0,80,,  ,a5,92,8,0,de,73,f1,10,c0,88
3c,0,0,0,80,,  ,26,29,bf,64,0f,11,10,98,dd,54
e9,8b,14,0,80,,  ,51,26,29,2f,7,c5,8,6,20,7a
cc,bd,38,5c,85,,  ,63,c5,0,a6,b0,a3,7f,62,50,33
ba,19,0,0,80,,  ,66,23,32,50,4a,6e,5d,0a,f1,33
3e,6f,42,11,80,,  ,3c,fd,c9,ce,de,a8,86,d6,d2,96
0e,f5,e1,3,be,,  ,e6,dd,87,f0,b9,11,d3,7c,65,67
4,0,0,0,80,,  ,9d,7a,19,bc,5d,c2,c2,a2,99,2b
2d,13,0,0,80,,  ,57,7d,f6,55,92,64,b7,14,10,e0
c2,c6,dc,d5,81,,  ,7f,9a,9a,df,c8,c4,1c,48,5d,db
37,34,2,0,80,,  ,64,42,9a,cb,6e,d2,db,d1,4e,ca
b6,34,bf,d9,80,,  ,be,24,71,44,fc,76,d8,af,28,3b
d1,6a,0,0,80,,  ,df,8b,a0,78,4e,fa,58,0b,75,2d
1b,af,0e,da,8b,,  ,47,5e,78,65,9c,65,6e,0e,36,2
f5,e4,94,21,80,,  ,bf,e5,f1,11,55,a6,b9,27,f0,2
d8,77,2d,1,80,,  ,ee,f5,5b,b3,43,0b,95,aa,fe,5
2d,46,65,9c,80,,  ,d2,3a,3f,4c,12,2f,c9,cf,70,c1
bc,dc,f0,9c,8d,,  ,5a,91,47,95,4a,37,c1,6a,9c,15
0a,0,0,0,80,,  ,f8,11,17,64,3f,dc,25,0f,bd,b7
50,5,6f,4,80,,  ,55,14,d7,b0,39,a8,61,3e,f5,fc
5c,cd,ed,0,80,,  ,aa,a2,7d,f4,7a,a4,f8,51,94,aa
6b,a0,b3,6,80,,  ,e0,8a,e2,e5,2b,e6,dc,1a,75,41
6d,a4,6c,3a,8f,,  ,94,32,8d,41,71,54,7b,95,c2,d4
4d,34,7,0,80,,  ,78,c7,8a,68,e9,7c,e6,c5,36,d1
dc,9e,c8,6a,82,,  ,dc,c3,da,e6,1e,ab,0c,3e,e8,9a
e3,34,2,0,80,,  ,a7,bb,91,7e,7e,3c,ba,37,18,7e
f3,2,0,0,80,,  ,0b,7a,2b,17,ee,ba,bc,13,2a,56
da,8d,cc,11,80,,  ,68,f5,f8,8d,ed,24,6c,28,78,37
ec,f6,42,3,80,,  ,0a,4,72,ac,bf,ce,46,40,88,d0
60,b3,19,9e,85,,  ,78,65,d2,9,20,d7,54,8a,30,48
aa,4,0,0,80,,  ,f7,2b,22,f2,19,7f,2f,3c,6e,25
83,b8,0c,42,80,,  ,ea,9b,9d,cf,10,39,d7,76,e4,64
68,75,0b,6a,87,,  ,43,bc,95,68,da,d5,2,98,73,c0
3,7d,0,0,80,,  ,47,35,4c,8d,80,f7,af,9a,fa,2d
e9,88,33,0f,80,,  ,6,7a,9a,b1,b5,1d,0b,4,79,90
47,f8,28,7d,84,,  ,15,d9,6c,88,54,84,26,3e,f9,98
0a,0,0,0,80,,  ,f8,11,17,64,3f,dc,25,0f,bd,b7
a1,5a,fa,0f,80,,  ,f1,69,82,13,11,af,b4,70,73,50
4,0,0,0,80,,  ,9d,7a,19,bc,5d,c2,c2,a2,99,2b
f9,2,0,0,80,,  ,3f,9d,8c,d8,35,d5,c2,a8,51,c1
23,6,0,0,80,,  ,7e,72,4,61,45,c8,8,5a,bd,93
6b,1c,0,0,80,,  ,fb,dc,38,8b,c4,9e,77,6c,63,cd
3c,75,1f,1,80,,  ,11,dd,55,50,24,0c,19,14,58,2
15,0,0,0,80,,  ,1,bc,98,f4,7,66,86,e7,f7,5f
c8,2a,fa,26,83,,  ,68,73,4f,e8,f0,bb,66,ed,db,32
29,3,3,0,80,,  ,d4,b0,79,ea,1e,31,49,3b,e7,79
8e,b0,99,5,80,,  ,d7,7b,4e,4a,5e,9a,de,f9,97,57
6,10,0,0,80,,  ,3b,c6,c9,79,2,79,81,82,2e,f9
a5,e7,0,0,80,,  ,82,61,ee,9c,d6,ec,c1,41,6,44
7c,0,0,0,80,,  ,d4,b9,6,a6,d6,73,e0,22,dc,fa
cf,4d,3,0,80,,  ,8f,64,41,e1,56,5b,c4,ff,bd,67
8d,0,0,0,80,,  ,56,77,27,46,28,40,17,92,d3,86
d9,a8,ae,a7,85,,  ,94,79,be,3e,d4,2b,86,da,25,ae
a1,16,0,0,80,,  ,b8,7a,3e,76,24,96,9c,89,c1,e0
b6,cc,24,f1,80,,  ,22,28,9e,fe,fb,33,c0,ec,d9,bf
43,2,0,0,80,,  ,42,95,4,a0,0c,3e,5d,92,c1,d3
2a,da,0,0,80,,  ,57,16,f3,37,83,2c,35,50,49,e2
6,0,0,0,80,,  ,bf,7e,2a,a8,57,b4,31,60,4b,4b
d7,0,0,0,80,,  ,50,1a,4d,33,fd,4b,87,15,8a,56
ba,ec,3,0,80,,  ,c3,df,b4,ed,39,23,9c,1f,94,4c
90,0,0,0,80,,  ,c1,2c,be,8a,ef,25,d5,e6,4a,eb
1d,3,0,0,80,,  ,1a,57,16,bf,30,1f,18,d2,ea,1f
49,59,6,4f,9f,,  ,6a,9a,a4,44,4e,3e,90,8f,39,17
e6,0b,0,0,80,,  ,b3,9c,2b,87,0d,d8,2,d7,c7,83
9,0,0,0,80,,  ,e9,46,b9,c7,50,8e,a7,1,e2,48
c6,0,0,0,80,,  ,5e,cf,1e,73,55,b7,13,ab,5c,6b
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
71,dc,9b,0,80,,  ,d9,a7,76,54,a2,d8,95,22,9b,cd
52,5c,0,0,80,,  ,c8,56,42,8d,dd,14,4f,76,49,7f
7f,4,fc,e6,80,,  ,0a,0e,3e,dd,88,a8,73,7c,3c,48
9e,a0,c0,fb,9b,,  ,a8,bb,85,24,84,3c,72,d5,ff,8c
0d,0,0,0,80,,  ,a6,5f,a7,bd,0b,70,f0,4,15,ea
6b,65,0,0,80,,  ,ba,67,60,a5,1,86,2f,4,b9,2e
de,65,0,0,80,,  ,54,bf,ca,0b,e2,f8,8,a1,6c,d3
6b,6f,19,ca,81,,  ,0f,fb,23,50,d9,c2,b6,55,75,b3
d3,1b,0,0,80,,  ,4c,af,ea,84,da,f7,24,54,f5,7e
2,0,0,0,80,,  ,f8,57,11,8e,8d,ff,eb,bb,79,53
3,a6,bc,a0,8e,,  ,41,91,ff,23,30,5b,d6,e7,5a,96
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
e4,3,0,0,80,,  ,9a,8b,62,e2,97,f6,b6,da,1a,b0
1a,34,37,fb,87,,  ,87,ba,19,71,4c,37,6e,57,a5,da
0d,0,0,0,80,,  ,a6,5f,a7,bd,0b,70,f0,4,15,ea
44,22,0,0,80,,  ,f5,5f,53,a5,3d,4d,69,8e,37,62
d4,37,0,0,80,,  ,ff,a4,73,f7,dc,9,8d,cc,c4,ca
6a,a4,b1,7,80,,  ,a7,5,5e,2b,65,c8,99,d7,8f,ad
7,0,0,0,80,,  ,29,bc,ac,57,77,8a,5c,fb,0e,7e
8d,2f,e5,1,80,,  ,8e,b1,d5,0c,ad,a9,79,18,2f,70
c3,b9,50,0,80,,  ,27,49,77,31,44,6c,6,f6,b9,a7
37,0,0,0,80,,  ,1c,d0,2d,3,99,6f,40,ea,ec,b9
97,23,3b,b3,b1,,  ,b6,40,c0,be,b5,a7,de,80,88,de
15,0,0,0,80,,  ,1,bc,98,f4,7,66,86,e7,f7,5f
49,16,0,0,80,,  ,a3,58,dc,c9,9a,a7,3a,91,57,8d
a4,13,0,0,80,,  ,f6,fb,6f,a8,c6,6e,0e,2d,6f,d2
0b,0,0,0,80,,  ,fd,61,3e,1a,98,f0,6,f9,23,e7
64,55,1b,c5,82,,  ,c8,3e,f7,29,66,54,c8,94,ea,1e
cc,6c,0,9c,80,,  ,40,b3,ed,70,7c,21,97,fc,75,45
f4,b6,5c,2,80,,  ,82,59,bf,77,f9,a0,8e,56,64,2e
56,63,bc,3,80,,  ,cb,82,ff,da,e4,44,9f,e4,a9,5f
83,82,62,1f,80,,  ,d5,d6,b1,27,60,0b,66,56,44,b8
36,0,0,0,80,,  ,b9,f9,3,3a,bf,2e,6a,47,ae,f5
57,0,0,0,80,,  ,45,32,42,b9,8e,d5,bf,67,53,e3
b8,0,0,0,80,,  ,9e,0d,0e,81,bd,be,58,b0,9d,a1
ff,ca,82,8,80,,  ,1c,a6,80,3b,28,5c,dc,41,e9,e3
3,0,0,0,80,,  ,6f,ab,aa,e6,a8,4d,b1,73,b2,bb
13,21,0,0,80,,  ,9c,97,70,71,a1,d3,e6,c8,19,53
63,74,5f,0c,84,,  ,e4,f7,2f,4b,5b,96,14,f9,e3,57
f2,c2,d1,67,80,,  ,f0,c9,1,53,fe,2b,ca,86,8f,c7
ed,90,2d,0,80,,  ,de,5d,0b,67,64,28,d7,29,8d,a8
8f,50,0,0,80,,  ,4b,77,44,ca,a1,c5,6d,b8,2,23
9,fc,4,0,80,,  ,8a,5f,a7,81,fb,44,d5,5e,a4,ac
62,38,71,79,83,,  ,16,c8,f5,40,c5,4f,c7,d0,56,c4
f5,a9,46,9e,bb,,  ,8,f4,a6,ff,7a,96,64,43,21,29
70,0,0,0,80,,  ,95,c4,69,1b,37,16,8,74,0,64
1d,be,2,0,80,,  ,7a,b2,ab,92,91,35,b6,a7,49,22
0f,1,0,0,80,,  ,9c,e5,1a,8e,6e,45,df,c2,34,ab
55,79,c1,2d,80,,  ,8e,4d,97,5,38,15,26,ea,14,ae
a8,c8,ef,f3,81,,  ,92,de,53,32,bf,94,64,66,2,a9
ed,15,63,22,80,,  ,3b,5e,be,cc,a0,5f,0,16,71,d5
b8,54,e2,0,80,,  ,dc,2b,ae,b1,c7,84,c3,a1,e7,55
81,49,23,48,80,,  ,2,57,7f,bb,fc,da,28,67,67,27
5a,f1,1,0,80,,  ,24,28,ca,3a,24,80,45,cd,e9,6e
0c,e0,50,8a,80,,  ,3e,0e,2,6c,b6,a4,48,a9,74,84
dc,a7,f7,80,93,,  ,aa,23,60,99,2b,6f,fb,e6,da,6f
30,41,0e,0,80,,  ,aa,c7,55,35,a7,3,a5,65,1e,f9
7,0,0,0,80,,  ,29,bc,ac,57,77,8a,5c,fb,0e,7e
95,85,0a,0,80,,  ,4c,48,3,6f,9b,bf,60,eb,52,93
90,ac,1,0,80,,  ,c8,df,42,69,ca,61,50,55,5e,0e
75,ce,f0,21,83,,  ,b0,3f,67,20,c5,27,5,3e,85,8
5,0,0,0,80,,  ,38,8d,a1,61,3e,42,e1,b1,b8,8f
6a,4a,77,4,80,,  ,1d,9a,df,e1,c1,ee,e9,18,38,39
54,9a,1,0,80,,  ,b9,5f,b8,39,57,cb,af,e4,3b,4d
73,43,4,0,80,,  ,6a,fc,cf,62,67,ee,b9,1b,29,9d
e6,4d,5f,5,80,,  ,16,ed,90,d0,9b,f8,81,62,73,ed
a0,76,76,95,80,,  ,7b,ed,41,b0,d2,0c,18,2d,bf,9d
8b,ec,f8,2,80,,  ,53,6f,40,4e,c6,46,92,d2,0a,46
ff,82,17,0,80,,  ,24,69,65,39,ad,0a,0f,56,a5,e7
67,e2,1f,e4,8e,,  ,48,52,82,8e,27,96,90,7c,97,62
b3,90,dd,5,80,,  ,93,46,e1,57,23,43,c7,c7,77,aa
67,48,87,6,80,,  ,8e,e2,56,57,c9,a3,e2,1b,2b,49
9f,95,e2,c0,9b,,  ,9a,dd,40,dc,bc,0,96,1c,12,5c
bb,1,0,0,80,,  ,ee,8,85,7f,b0,b6,18,71,87,dd
0e,3,8f,72,80,,  ,0b,83,49,e9,29,dd,74,f6,fe,a9
f3,2d,38,94,81,,  ,dc,a3,44,63,e5,4a,7e,df,cf,32
0f,40,4f,fb,80,,  ,b9,ba,fa,de,a9,36,31,fa,25,91
